germplasmName,value,pred,fold,studyName
OVERLAND,3757.33,4878.374873562834,1,ARS-NRPN-2024-DAKOTA_LAKES
IDEAL,5197.71,4977.825748517704,1,OHRWW_2023_MAD
IDEAL,5197.71,4977.825748517704,1,OHRWW_2023_MAD
WINNER,4593.03,4509.810823887153,1,OHRWW_2023_MAD
WINNER,4593.03,4509.810823887153,1,OHRWW_2023_MAD
EXPEDITION,5592.43,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,5592.43,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,5592.43,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,5592.43,3275.061504816641,1,OHRWW_2023_MAD
OVERLAND,3355.36,4514.488014047843,1,OHRWW_2023_MAD
OVERLAND,3355.36,4514.488014047843,1,OHRWW_2023_MAD
EXPEDITION,1710.25,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,1710.25,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,1710.25,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,1710.25,3275.061504816641,1,OHRWW_2023_MAD
WINNER,7277.46,4509.810823887153,1,OHRWW_2023_MAD
WINNER,7277.46,4509.810823887153,1,OHRWW_2023_MAD
EXPEDITION,4883.22,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4883.22,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4883.22,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4883.22,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4496.17,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4496.17,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4496.17,3275.061504816641,1,OHRWW_2023_MAD
EXPEDITION,4496.17,3275.061504816641,1,OHRWW_2023_MAD
IDEAL,4630.11,4977.825748517704,1,OHRWW_2023_MAD
IDEAL,4630.11,4977.825748517704,1,OHRWW_2023_MAD
OVERLAND,2415.71,4514.488014047843,1,OHRWW_2023_MAD
OVERLAND,2415.71,4514.488014047843,1,OHRWW_2023_MAD
OVERLAND,8099.17,4878.374873562834,1,ARS-NRPN-2024-ST_PAUL
IDEAL,4515.15889321874,5019.562446987897,1,UMN-WHEAT-2019-LAMBERTON
IDEAL,4771.65386661329,5019.562446987897,1,UMN-WHEAT-2019-LECENTER
OVERLAND,2206.0,4878.374873562834,1,ARS-NRPN-2024-MOCCASIN
SY_WOLVERINE,1588.22044047957,5625.770580121434,2,UMN-WHEAT-2020-BECKER
IDEAL,1658.66333648518,5127.563299144359,2,UMN-WHEAT-2020-BECKER
OVERLAND,6429.2,3233.44538888275,2,RPN_2023_Alliance
OVERLAND,6429.2,3233.44538888275,2,RPN_2023_Alliance
OVERLAND,5144.7,3233.44538888275,2,RPN_2023_Alliance
OVERLAND,5144.7,3233.44538888275,2,RPN_2023_Alliance
OVERLAND,6847.92,4646.145611967816,2,ARS-NRPN-2024-FORT_COLLINS
OVERLAND,4880.92,4646.145611967816,2,ARS-NRPN-2024-LUNDS_VALLEY
OVERLAND,4300.1,4646.145611967816,2,ARS-NRPN-2024-WINNER
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3313.95,4291.631292269767,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3142.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2676.4,4291.631292269767,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3022.99,4573.699035591415,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,3320.37,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2436.79,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
EXPEDITION,2665.71,4291.631292269767,3,OWW_2021_DANIL
OVERLAND,3380.27,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3380.27,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3380.27,4573.699035591415,3,OWW_2021_DANIL
OVERLAND,3002.93,4908.255656281979,3,ARS-NRPN-2023-WICHITA
OVERLAND,5924.73,4908.255656281979,3,ARS-NRPN-2023-MOCCASIN
OVERLAND,4210.0,4908.255656281979,3,ARS-NRPN-2023-GOEHNER
IDEAL,6082.10511243554,4784.623442824021,3,UMN-WHEAT-2019-ROSEAU
OVERLAND,5418.11,4572.609898773081,4,ARS-NRPN-2023-CROOKSTON
SY_WOLVERINE,8042.85978356052,3626.9099821504733,4,UMN-WHEAT-2020-STPAUL
IDEAL,7705.11268567876,4583.664463528756,4,UMN-WHEAT-2020-STPAUL
OVERLAND,2597.26,4572.609898773081,4,ARS-NRPN-2023-WILLISTON
OVERLAND,2515.2,4126.648471926796,4,RPN_2023_Sidney
OVERLAND,2515.2,4126.648471926796,4,RPN_2023_Sidney
OVERLAND,5016.9,4126.648471926796,4,RPN_2023_Sidney
OVERLAND,5016.9,4126.648471926796,4,RPN_2023_Sidney
OVERLAND,6952.68,4743.566873753536,4,ARS-NRPN-2024-CASSELTON
OVERLAND,4576.4,4731.464791361018,5,ARS-NRPN-2024-BROOKINGS
IDEAL,3892.01195470961,4772.303879500985,5,UMN-WHEAT-2019-KIMBALL
OVERLAND,5504.79,4731.464791361018,5,ARS-NRPN-2024-WICHITA
OVERLAND,5417.67,4731.464791361018,5,ARS-NRPN-2024-BOZEMAN
SY_WOLVERINE,5444.32013496437,4369.510837877053,5,UMN-WHEAT-2020-LAMBERTON
IDEAL,6130.25202721752,4787.3254162500325,5,UMN-WHEAT-2020-LAMBERTON
